CNKEY;CN_CODE;LEVEL;NAME_FR
030211200080;0302 11 20;6; de l'espèce Oncorhynchus mykiss, avec tête et branchies, vidées, pesant plus de 1,2 kg pièce, ou étêtées et sans branchies, vidées, pesant plus de 1 kg pièce
030211800080;0302 11 80;6; autres
030213000080;0302 13 00;5; Saumons du Pacifique (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus)
030214000080;0302 14 00;5; Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho)
030219000080;0302 19 00;5; autres
030221000010;;4; Poissons plats (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae et Citharidae), à l’exclusion des abats de poissons comestibles des nos 030291 à 030299
030221000080;0302 21;5; Flétans (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)
030221100080;0302 21 10;6; Flétans noirs (Reinhardtius hippoglossoides)
030221300080;0302 21 30;6; Flétans atlantiques (Hippoglossus hippoglossus)
030221900080;0302 21 90;6; Flétans du Pacifique (Hippoglossus stenolepis)
030222000080;0302 22 00;5; Plies ou carrelets (Pleuronectes platessa)
030223000080;0302 23 00;5; Soles (Solea spp.)
030224000080;0302 24 00;5; Turbots (Psetta maxima)
030229000080;0302 29;5; autres
030229100080;0302 29 10;6; Cardines (Lepidorhombus spp.)
030229800080;0302 29 80;6; autres
030231000010;;4; Thons (du genre Thunnus), listaos (bonites à ventre rayé) (Katsuwonus pelamis), à l'exclusion des abats de poissons comestibles des nos 030291 à 030299
030231000080;0302 31;5; Thons blancs ou germons (Thunnus alalunga)
030231100080;0302 31 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030231900080;0302 31 90;6; autres
030232000080;0302 32;5; Thons à nageoires jaunes (Thunnus albacares)
030232100080;0302 32 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030232900080;0302 32 90;6; autres
030233000080;0302 33;5; Listaos (bonites à ventre rayé) (Katsuwonus pelamis)
030233100080;0302 33 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030233900080;0302 33 90;6; autres
030234000080;0302 34;5; Thons obèses (Thunnus obesus)
030234100080;0302 34 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030234900080;0302 34 90;6; autres
030235000080;0302 35;5; Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus, Thunnus orientalis)
030235110010;;6; Thons rouges de l'Atlantique (Thunnus thynnus)
030235110080;0302 35 11;7; destinés à la fabrication industrielle des produits relevant du no 1604
030235190080;0302 35 19;7; autres
030235910010;;6; Thons rouges du Pacifique (Thunnus orientalis)
030235910080;0302 35 91;7; destinés à la fabrication industrielle des produits relevant du no 1604
030235990080;0302 35 99;7; autres
030236000080;0302 36;5; Thons rouges du Sud (Thunnus maccoyii)
030236100080;0302 36 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030236900080;0302 36 90;6; autres
030239000080;0302 39;5; autres
030239200080;0302 39 20;6; destinés à la fabrication industrielle des produits relevant du no 1604
030239800080;0302 39 80;6; autres
030241000010;;4; Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indopacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l’exclusion des abats de poissons comestibles des nos 030291 à 030299
030241000080;0302 41 00;5; Harengs (Clupea harengus, Clupea pallasii)
030242000080;0302 42 00;5; Anchois (Engraulis spp.)
030243000080;0302 43;5; Sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus)
030243100080;0302 43 10;6; Sardines de l'espèce Sardina pilchardus
030243300080;0302 43 30;6;" Sardines du genre Sardinops; sardinella (Sardinella spp.)"
030243900080;0302 43 90;6; Sprats ou esprots (Sprattus sprattus)
030244000080;0302 44 00;5; Maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus)
030245000080;0302 45;5; Chinchards noirs (Trachurus spp.)
030245100080;0302 45 10;6; Chinchards (saurels) d'Europe (Trachurus trachurus)
030245300080;0302 45 30;6; Chinchards du Chili (Trachurus murphyi)
030245900080;0302 45 90;6; autres
030246000080;0302 46 00;5; Mafous (Rachycentron canadum)
030247000080;0302 47 00;5; Espadons (Xiphias gladius)
030249000080;0302 49;5; autres
030249110010;;6; Thonines orientales (Euthynnus affinis)
030249110080;0302 49 11;7; destinées à la fabrication industrielle des produits relevant du n° 1604
030249190080;0302 49 19;7; autres
030249900080;0302 49 90;6; autres
030251000010;;4; Poissons des familles Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae et Muraenolepididae, à l’exclusion des abats de poissons comestibles des nos 030291 à 030299
030251000080;0302 51;5; Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus)
030251100080;0302 51 10;6; de l'espèce Gadus morhua
030251900080;0302 51 90;6; autres
030252000080;0302 52 00;5; Églefins (Melanogrammus aeglefinus)
030253000080;0302 53 00;5; Lieus noirs (Pollachius virens)
030254000080;0302 54;5; Merlus (Merluccius spp., Urophycis spp.)
030254110010;;6; Merlus du genre Merluccius
030254110080;0302 54 11;7; Merlus blancs du Cap (Merluccius capensis) et merlus noirs du Cap (Merluccius paradoxus)
030254150080;0302 54 15;7; Merlus australs (Merluccius australis)
030254190080;0302 54 19;7; autres
030254900080;0302 54 90;6; Merlus du genre Urophycis
030255000080;0302 55 00;5; Lieus d'Alaska (Theragra chalcogramma)
030256000080;0302 56 00;5; Merlans bleus (Micromesistius poutassou, Micromesistius australis)
030259000080;0302 59;5; autres
030259100080;0302 59 10;6; Morues polaires (Boreogadus saida)
030259200080;0302 59 20;6; Merlans (Merlangius merlangus)
030259300080;0302 59 30;6; Lieus jaunes (Pollachius pollachius)
030259400080;0302 59 40;6; Lingues (Molva spp.)
030259900080;0302 59 90;6; autres
030271000010;;4; Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l’exclusion des abats de poissons comestibles des nos 030291 à 030299
030271000080;0302 71 00;5; Tilapias (Oreochromis spp.)
030272000080;0302 72 00;5; Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)
030273000080;0302 73 00;5; Carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)
030274000080;0302 74 00;5; Anguilles (Anguilla spp.)
030279000080;0302 79 00;5; autres
030281000010;;4; Autres poissons, à l’exclusion des abats de poissons comestibles des nos 030291 à 030299
030281000080;0302 81;5; Squales
030281150080;0302 81 15;6; Aiguillats (Squalus acanthias) et roussettes (Scyliorhinus spp.)
030281300080;0302 81 30;6; Requinstaupes communs (Lamna nasus)
030281400080;0302 81 40;6; Requins bleus (Prionace glauca)
030281500080;0302 81 50;6; Requinstaupes bleus (Isurus Oxyrinchus)
030281700080;0302 81 70;6; autres
030282000080;0302 82 00;5; Raies (Rajidae)
030283000080;0302 83 00;5; Légines (Dissostichus spp.)
030284000080;0302 84;5; Bars (Dicentrarchus spp.)
030284100080;0302 84 10;6; Bars (loups) européens (Dicentrarchus labrax)
030284900080;0302 84 90;6; autres
030285000080;0302 85;5; Dorades (Sparidés) (Sparidae)
030285100080;0302 85 10;6; Dorades de mer des espèces Dentex dentex ou Pagellus spp.
030285300080;0302 85 30;6; Dorades royales (Sparus aurata)
030285900080;0302 85 90;6; autres
030289000080;0302 89;5; autres
030289100080;0302 89 10;6; d'eau douce
030289210010;;6; autres
030289210020;;7; Poissons de l’espèce Euthynnus, autres que les thonines orientales (Euthynnus affinis) faisant l’objet du n° 030249
030289210080;0302 89 21;8; destinés à la fabrication industrielle des produits relevant du no 1604
030289290080;0302 89 29;8; autres
030289310010;;7; Rascasses du Nord ou sébastes (Sebastes spp.)
030289310080;0302 89 31;8; de l'espèce Sebastes marinus
030289390080;0302 89 39;8; autres
030289400080;0302 89 40;7; Castagnoles (Brama spp.)
030289500080;0302 89 50;7; Baudroies (Lophius spp.)
030289600080;0302 89 60;7; Abadèches roses (Genypterus blacodes)
030289900080;0302 89 90;7; autres
030291000010;;4; Foies, oeufs, laitances, nageoires, têtes, queues, vessies natatoires et autres abats de poissons comestibles
030291000080;0302 91 00;5; Foies, oeufs et laitances
030292000080;0302 92 00;5; Ailerons de requins
030299000080;0302 99 00;5; autres
030300000080;0303;3;Poissons congelés, à l'exception des filets de poissons et autre chair de poissons du no 0304
030311000010;;4; Salmonidés, à l’exclusion des abats de poissons comestibles des nos 030391 à 030399
030311000080;0303 11 00;5; Saumons rouges (Oncorhynchus nerka)
030312000080;0303 12 00;5; autres saumons du Pacifique (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou et Oncorhynchus rhodurus)
030313000080;0303 13 00;5; Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho)
030314000080;0303 14;5; Truites (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache et Oncorhynchus chrysogaster)
030314100080;0303 14 10;6; des espèces Oncorhynchus apache et Oncorhynchus chrysogaster
030314200080;0303 14 20;6; de l'espèce Oncorhynchus mykiss, avec tête et branchies, vidées, pesant plus de 1,2 kg pièce, ou étêtées et sans branchies, vidées, pesant plus de 1 kg pièce
030314900080;0303 14 90;6; autres
030319000080;0303 19 00;5; autres
030323000010;;4; Tilapias (Oreochromis spp.), siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), anguilles (Anguilla spp.), perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), à l’exclusion des abats de poissons comestibles des nos 030391 à 030399
030323000080;0303 23 00;5; Tilapias (Oreochromis spp.)
030324000080;0303 24 00;5; Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)
030325000080;0303 25 00;5; Carpes (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)
030326000080;0303 26 00;5; Anguilles (Anguilla spp.)
030329000080;0303 29 00;5; autres
030331000010;;4; Poissons plats (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae et Citharidae), à l’exclusion des abats de poissons comestibles des nos 030391 à 030399
030331000080;0303 31;5; Flétans (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis)
030331100080;0303 31 10;6; Flétans noirs (Reinhardtius hippoglossoides)
030331300080;0303 31 30;6; Flétans atlantiques (Hippoglossus hippoglossus)
030331900080;0303 31 90;6; Flétans du Pacifique (Hippoglossus stenolepis)
030332000080;0303 32 00;5; Plies ou carrelets (Pleuronectes platessa)
030333000080;0303 33 00;5; Soles (Solea spp.)
030334000080;0303 34 00;5; Turbots (Psetta maxima)
030339000080;0303 39;5; autres
030339100080;0303 39 10;6; Flets communs (Platichthys flesus)
030339300080;0303 39 30;6; Poissons du genre Rhombosolea
030339500080;0303 39 50;6; Poissons des espèces Pelotreis flavilatus ou Peltorhamphus novaezelandiae
030339850080;0303 39 85;6; autres
030341000010;;4; Thons (du genre Thunnus), listaos (bonites à ventre rayé) (Katsuwonus pelamis), à l'exclusion des abats de poissons comestibles des nos 030391 à 030399
030341000080;0303 41;5; Thons blancs ou germons (Thunnus alalunga)
030341100080;0303 41 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030341900080;0303 41 90;6; autres
030342000080;0303 42;5; Thons à nageoires jaunes (Thunnus albacares)
030342200080;0303 42 20;6; destinés à la fabrication industrielle des produits relevant du no 1604
030342900080;0303 42 90;6; autres
030343000080;0303 43;5; Listaos (bonites à ventre rayé) (Katsuwonus pelamis)
030343100080;0303 43 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030343900080;0303 43 90;6; autres
030344000080;0303 44;5; Thons obèses (Thunnus obesus)
030344100080;0303 44 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030344900080;0303 44 90;6; autres
030345000080;0303 45;5; Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus, Thunnus orientalis)
030345120010;;6; Thons rouges de l'Atlantique (Thunnus thynnus)
030345120080;0303 45 12;7; destinés à la fabrication industrielle des produits relevant du no 1604
030345180080;0303 45 18;7; autres
030345910010;;6; Thons rouges du Pacifique (Thunnus orientalis)
030345910080;0303 45 91;7; destinés à la fabrication industrielle des produits relevant du no 1604
030345990080;0303 45 99;7; autres
030346000080;0303 46;5; Thons rouges du Sud (Thunnus maccoyii)
030346100080;0303 46 10;6; destinés à la fabrication industrielle des produits relevant du no 1604
030346900080;0303 46 90;6; autres
030349000080;0303 49;5; autres
030349200080;0303 49 20;6; destinés à la fabrication industrielle des produits relevant du no 1604
030349850080;0303 49 85;6; autres
030351000010;;4; Harengs (Clupea harengus, Clupea pallasii), anchois (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus), maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus), maquereaux indopacifiques (Rastrelliger spp.), thazards (Scomberomorus spp.), chinchards (Trachurus spp.), carangues (Caranx spp.), mafous (Rachycentron canadum), castagnoles argentées (Pampus spp.), balaous du Pacifique (Cololabis saira), comètes (Decapterus spp.), capelans (Mallotus villosus), espadons (Xiphias gladius), thonines orientales (Euthynnus affinis), bonites (Sarda spp.), makaires, marlins, voiliers (Istiophoridae), à l’exclusion des abats de poissons comestibles des nos 030391 à 030399
030351000080;0303 51 00;5; Harengs (Clupea harengus, Clupea pallasii)
030353000080;0303 53;5; Sardines (Sardina pilchardus, Sardinops spp.), sardinelles (Sardinella spp.), sprats ou esprots (Sprattus sprattus)
030353100080;0303 53 10;6; Sardines de l'espèce Sardina pilchardus
030353300080;0303 53 30;6;" Sardines du genre Sardinops; sardinella (Sardinella spp.)"
030353900080;0303 53 90;6; Sprats ou esprots (Sprattus sprattus)
